34, 36, 47, 268230.87462977081
34, 35, 47, 268230.87462977081
32, 35, 44, 268230.87462977081
32, 34, 44, 268230.87462977081
32, 33, 44, 268230.87462977081
29, 33, 40, 268230.87462977081
29, 32, 40, 268230.87462977081
29, 31, 40, 268230.87462977081
29, 30, 40, 268230.87462977081
28, 32, 39, 268230.87462977081
28, 31, 39, 268230.87462977081
28, 30, 39, 268230.87462977081
28, 29, 39, 268230.87462977081
27, 31, 38, 268230.87462977081
27, 30, 38, 268230.87462977081
27, 29, 38, 268230.87462977081
27, 28, 38, 268230.87462977081
26, 30, 37, 268230.87462977081
26, 29, 37, 268230.87462977081
26, 28, 37, 268230.87462977081
26, 27, 37, 268230.87462977081
21, 25, 32, 268230.87462977081
21, 24, 32, 268230.87462977081
21, 23, 32, 268230.87462977081
21, 22, 32, 268230.87462977081
20, 24, 31, 268230.87462977081
20, 23, 31, 268230.87462977081
20, 22, 31, 268230.87462977081
20, 21, 31, 268230.87462977081
19, 22, 30, 268230.87462977081
19, 22, 29, 268230.87462977081
19, 21, 30, 268230.87462977081
19, 21, 29, 268230.87462977081
19, 20, 30, 268230.87462977081
19, 20, 29, 268230.87462977081
18, 20, 28, 268230.87462977081
18, 20, 27, 268230.87462977081
18, 19, 28, 268230.87462977081
18, 19, 27, 268230.87462977081
17, 20, 26, 268230.87462977081
17, 19, 26, 268230.87462977081
17, 18, 26, 268230.87462977081
16, 19, 24, 268230.87462977081
16, 18, 24, 268230.87462977081
16, 18, 23, 268230.87462977081
16, 17, 24, 268230.87462977081
16, 17, 23, 268230.87462977081
15, 17, 21, 268230.87462977081
15, 16, 21, 268230.87462977081
14, 16, 19, 268230.87462977081
14, 15, 19, 268230.87462977081
13, 15, 18, 268230.87462977081
13, 14, 18, 268230.87462977081
12, 14, 16, 268230.87462977081
12, 13, 16, 268230.87462977081
11, 13, 14, 268230.87462977081
11, 12, 14, 268230.87462977081
47, 60, 63, 268229.31765407289
2, 5, 68, 268228.73922828987
12, 31, 44, 268166.50783531734
20, 44, 52, 268166.1921890885
1, 17, 19, 268163.92355201626
22, 33, 41, 268161.39894915093
19, 29, 42, 268161.25306569523
52, 55, 69, 268146.69698576618
52, 54, 69, 268146.69698576618
52, 53, 69, 268146.69698576618
51, 54, 67, 268146.69698576618
51, 53, 67, 268146.69698576618
51, 52, 67, 268146.69698576618
50, 53, 65, 268146.69698576618
50, 52, 65, 268146.69698576618
50, 51, 65, 268146.69698576618
49, 52, 64, 268146.69698576618
49, 51, 64, 268146.69698576618
49, 50, 64, 268146.69698576618
45, 49, 59, 268146.69698576618
45, 48, 59, 268146.69698576618
45, 47, 59, 268146.69698576618
45, 46, 59, 268146.69698576618
44, 48, 58, 268146.69698576618
44, 47, 58, 268146.69698576618
44, 46, 58, 268146.69698576618
44, 45, 58, 268146.69698576618
41, 45, 54, 268146.69698576618
41, 44, 54, 268146.69698576618
41, 43, 54, 268146.69698576618
41, 42, 54, 268146.69698576618
40, 44, 53, 268146.69698576618
40, 43, 53, 268146.69698576618
40, 42, 53, 268146.69698576618
40, 41, 53, 268146.69698576618
39, 43, 52, 268146.69698576618
39, 42, 52, 268146.69698576618
39, 41, 52, 268146.69698576618
39, 40, 52, 268146.69698576618
38, 42, 51, 268146.69698576618
38, 41, 51, 268146.69698576618
38, 40, 51, 268146.69698576618
38, 39, 51, 268146.69698576618
36, 40, 48, 268146.69698576618
36, 39, 48, 268146.69698576618
36, 38, 48, 268146.69698576618
36, 37, 48, 268146.69698576618
35, 38, 47, 268146.69698576618
35, 37, 47, 268146.69698576618
35, 36, 47, 268146.69698576618
33, 36, 44, 268146.69698576618
33, 35, 44, 268146.69698576618
33, 34, 44, 268146.69698576618
32, 35, 43, 268146.69698576618
32, 34, 43, 268146.69698576618
32, 33, 43, 268146.69698576618
22, 26, 32, 268146.69698576618
22, 25, 32, 268146.69698576618
22, 24, 32, 268146.69698576618
22, 23, 32, 268146.69698576618
21, 24, 31, 268146.69698576618
21, 23, 31, 268146.69698576618
21, 22, 31, 268146.69698576618
20, 22, 29, 268146.69698576618
20, 21, 29, 268146.69698576618
19, 22, 27, 268146.69698576618
19, 21, 27, 268146.69698576618
19, 20, 27, 268146.69698576618
18, 21, 25, 268146.69698576618
18, 20, 25, 268146.69698576618
18, 19, 25, 268146.69698576618
17, 19, 23, 268146.69698576618
17, 18, 23, 268146.69698576618
16, 18, 21, 268146.69698576618
16, 17, 21, 268146.69698576618
14, 16, 18, 268146.69698576618
14, 15, 18, 268146.69698576618
13, 14, 16, 268146.69698576618
25, 39, 48, 268133.08121505764
25, 38, 48, 268133.08121505764
53, 59, 63, 268117.26338844362
6, 13, 51, 268102.94934806996
9, 21, 40, 268097.8199598412
7, 63, 66, 268097.06329284346
4, 61, 68, 268092.26107809285
9, 48, 49, 268071.61583858874
13, 18, 32, 268048.09646463371
8, 29, 51, 268039.1780315619
8, 28, 51, 268039.1780315619
7, 12, 49, 268034.40189975337
14, 16, 68, 268020.2648839539
32, 51, 54, 268014.90141349216
5, 51, 61, 268007.04678561242
27, 39, 44, 267998.22285344958
28, 37, 39, 267996.67294225883
11, 65, 66, 267993.36604648735
7, 32, 58, 267982.95120737364
14, 28, 44, 267981.99906634889
29, 39, 50, 267978.75411296083
14, 43, 52, 267976.28251918691
44, 56, 59, 267968.9536985142
13, 43, 45, 267957.30841062224
16, 52, 56, 267951.44862365857
16, 32, 40, 267947.12995979917
16, 25, 42, 267943.02363865817
16, 26, 28, 267923.81338536472
13, 52, 63, 267923.4545170475
2, 21, 26, 267916.46928450326
29, 44, 56, 267911.39673814637
7, 14, 27, 267907.30755366961
5, 48, 59, 267893.99872601638
6, 63, 68, 267891.91647563298
10, 15, 58, 267863.39444421313
11, 63, 64, 267863.36453422747
24, 41, 46, 267862.42108551034
7, 46, 60, 267861.43869630067
3, 39, 54, 267855.13510465447
6, 43, 52, 267851.21500880504
7, 51, 56, 267837.96462771628
8, 65, 68, 267835.58013747755
16, 48, 56, 267832.59082769853
28, 38, 40, 267812.53702737566
13, 39, 50, 267784.63811402832
12, 46, 50, 267780.53432742716
26, 40, 47, 267769.19373698602
1, 21, 26, 267762.62851544924
12, 58, 63, 267761.15663044661
22, 37, 48, 267744.82746806543
11, 40, 48, 267724.91039242473
19, 28, 33, 267722.29304413154
11, 61, 65, 267712.60494915285
13, 50, 54, 267709.40650174645
6, 26, 49, 267707.79975870269
34, 49, 55, 267686.88769066386
6, 66, 68, 267667.33258798503
17, 51, 62, 267663.93085286126
5, 32, 59, 267657.61488530284
21, 29, 37, 267652.64161006658
11, 39, 49, 267649.06881682324
41, 52, 56, 267633.48094683333
1, 24, 40, 267633.30386053462
7, 15, 53, 267629.92091562465
24, 30, 69, 267610.48843400116
24, 29, 69, 267610.48843400116
10, 62, 65, 267610.39151366183
5, 34, 58, 267606.83561391738
14, 46, 52, 267601.47308922035
30, 43, 52, 267599.53789886332
23, 35, 41, 267593.13705730782
4, 60, 63, 267576.58856882161
7, 49, 51, 267567.41483815364
6, 31, 58, 267556.5700244421
51, 54, 68, 267554.20000537409
51, 53, 68, 267554.20000537409
51, 52, 68, 267554.20000537409
50, 53, 67, 267554.20000537409
50, 53, 66, 267554.20000537409
50, 52, 67, 267554.20000537409
50, 52, 66, 267554.20000537409
50, 51, 67, 267554.20000537409
50, 51, 66, 267554.20000537409
49, 52, 65, 267554.20000537409
49, 51, 65, 267554.20000537409
49, 50, 65, 267554.20000537409
48, 52, 63, 267554.20000537409
48, 51, 63, 267554.20000537409
48, 50, 63, 267554.20000537409
48, 49, 63, 267554.20000537409
47, 51, 62, 267554.20000537409
47, 50, 62, 267554.20000537409
47, 49, 62, 267554.20000537409
47, 48, 62, 267554.20000537409
45, 49, 60, 267554.20000537409
45, 48, 60, 267554.20000537409
45, 47, 60, 267554.20000537409
45, 46, 60, 267554.20000537409
43, 47, 57, 267554.20000537409
43, 46, 57, 267554.20000537409
43, 45, 57, 267554.20000537409
43, 44, 57, 267554.20000537409
42, 46, 56, 267554.20000537409
42, 45, 56, 267554.20000537409
42, 44, 56, 267554.20000537409
42, 43, 56, 267554.20000537409
37, 41, 50, 267554.20000537409
37, 40, 50, 267554.20000537409
37, 39, 50, 267554.20000537409
37, 38, 50, 267554.20000537409
36, 40, 49, 267554.20000537409
36, 39, 49, 267554.20000537409
36, 38, 49, 267554.20000537409
36, 37, 49, 267554.20000537409
34, 37, 46, 267554.20000537409
34, 36, 46, 267554.20000537409
34, 35, 46, 267554.20000537409
33, 36, 45, 267554.20000537409
33, 35, 45, 267554.20000537409
33, 34, 45, 267554.20000537409
31, 34, 42, 267554.20000537409
31, 33, 42, 267554.20000537409
31, 32, 42, 267554.20000537409
30, 33, 41, 267554.20000537409
30, 32, 41, 267554.20000537409
30, 31, 41, 267554.20000537409
22, 26, 33, 267554.20000537409
22, 25, 33, 267554.20000537409
22, 24, 33, 267554.20000537409
22, 23, 33, 267554.20000537409
20, 23, 30, 267554.20000537409
20, 22, 30, 267554.20000537409
20, 21, 30, 267554.20000537409
19, 21, 28, 267554.20000537409
19, 20, 28, 267554.20000537409
18, 20, 26, 267554.20000537409
18, 19, 26, 267554.20000537409
17, 20, 25, 267554.20000537409
17, 19, 25, 267554.20000537409
17, 19, 24, 267554.20000537409
17, 18, 25, 267554.20000537409
17, 18, 24, 267554.20000537409
16, 18, 22, 267554.20000537409
16, 17, 22, 267554.20000537409
15, 17, 20, 267554.20000537409
15, 16, 20, 267554.20000537409
13, 15, 17, 267554.20000537409
13, 14, 17, 267554.20000537409
12, 14, 15, 267554.20000537409
12, 13, 15, 267554.20000537409
2, 10, 19, 267542.23063595349
24, 34, 44, 267515.1076939932
18, 36, 37, 267511.8139728203
9, 64, 69, 267507.71217533207
53, 56, 69, 267487.66569988884
53, 55, 69, 267487.66569988884
53, 54, 69, 267487.66569988884
52, 55, 68, 267487.66569988884
52, 54, 68, 267487.66569988884
52, 53, 68, 267487.66569988884
51, 54, 66, 267487.66569988884
51, 53, 66, 267487.66569988884
51, 52, 66, 267487.66569988884
46, 50, 60, 267487.66569988884
46, 49, 60, 267487.66569988884
46, 48, 60, 267487.66569988884
46, 47, 60, 267487.66569988884
42, 46, 55, 267487.66569988884
42, 45, 55, 267487.66569988884
42, 44, 55, 267487.66569988884
42, 43, 55, 267487.66569988884
37, 41, 49, 267487.66569988884
37, 40, 49, 267487.66569988884
37, 39, 49, 267487.66569988884
37, 38, 49, 267487.66569988884
34, 37, 45, 267487.66569988884
34, 36, 45, 267487.66569988884
34, 35, 45, 267487.66569988884
29, 33, 39, 267487.66569988884
29, 32, 39, 267487.66569988884
29, 31, 39, 267487.66569988884
29, 30, 39, 267487.66569988884
24, 28, 34, 267487.66569988884
24, 27, 34, 267487.66569988884
24, 26, 34, 267487.66569988884
24, 25, 34, 267487.66569988884
23, 27, 33, 267487.66569988884
23, 26, 33, 267487.66569988884
23, 25, 33, 267487.66569988884
23, 24, 33, 267487.66569988884
22, 24, 31, 267487.66569988884
22, 23, 31, 267487.66569988884
21, 23, 30, 267487.66569988884
21, 22, 30, 267487.66569988884
20, 24, 28, 267487.66569988884
20, 24, 27, 267487.66569988884
20, 23, 28, 267487.66569988884
20, 23, 27, 267487.66569988884
20, 22, 28, 267487.66569988884
20, 22, 27, 267487.66569988884
20, 21, 28, 267487.66569988884
20, 21, 27, 267487.66569988884
19, 22, 26, 267487.66569988884
19, 21, 26, 267487.66569988884
19, 21, 25, 267487.66569988884
19, 20, 26, 267487.66569988884
19, 20, 25, 267487.66569988884
18, 20, 24, 267487.66569988884
18, 19, 24, 267487.66569988884
17, 18, 22, 267487.66569988884
15, 17, 19, 267487.66569988884
15, 16, 19, 267487.66569988884
48, 61, 63, 267474.44912521983
7, 50, 59, 267457.65525486169
40, 49, 60, 267438.87462259061
7, 16, 64, 267431.8508726997
17, 44, 45, 267428.22598385264
30, 46, 53, 267416.92414722109
30, 45, 53, 267416.92414722109
15, 44, 45, 267407.80478928145
11, 50, 57, 267399.53930776549
26, 41, 48, 267385.9703842522
13, 66, 69, 267381.13039330021
13, 29, 36, 267379.72832355642
8, 41, 50, 267374.61441525188
11, 62, 65, 267347.22983151552
15, 54, 61, 267345.32976043643
37, 42, 65, 267333.84745316621
5, 47, 59, 267325.10962306254
10, 62, 67, 267320.01292707416
5, 44, 45, 267314.23976262839
6, 52, 56, 267309.85349923471
13, 41, 51, 267308.50639121031
16, 25, 41, 267299.80058955227
12, 37, 48, 267266.71953321394
9, 27, 44, 267263.74738942727
16, 53, 61, 267246.033717132
9, 20, 29, 267221.72931560106
18, 32, 47, 267208.72466609778
25, 46, 47, 267205.23994324001
14, 46, 60, 267174.84816757432
21, 33, 53, 267173.40411317139
18, 35, 39, 267166.5584875053
9, 18, 58, 267155.06497072842
16, 23, 35, 267133.9967126291
6, 19, 58, 267126.71311213507
5, 46, 49, 267123.14498296339
35, 46, 49, 267109.1919936784
35, 50, 60, 267093.72997016809
37, 48, 55, 267087.3043242594
2, 12, 22, 267064.03771165776
11, 17, 30, 267055.56953783432
33, 50, 52, 267052.29671651952
13, 22, 39, 267052.24293164478
24, 39, 47, 267051.94214818202
8, 36, 53, 267049.36107118009
1, 36, 48, 267024.51105392666
4, 26, 33, 267017.47926763998
9, 61, 67, 267010.45036025974
52, 55, 67, 267007.70970591862
52, 54, 67, 267007.70970591862
52, 53, 67, 267007.70970591862
47, 52, 61, 267007.70970591862
47, 51, 61, 267007.70970591862
47, 50, 61, 267007.70970591862
47, 49, 61, 267007.70970591862
47, 48, 61, 267007.70970591862
43, 47, 56, 267007.70970591862
43, 46, 56, 267007.70970591862
43, 45, 56, 267007.70970591862
43, 44, 56, 267007.70970591862
39, 43, 51, 267007.70970591862
39, 42, 51, 267007.70970591862
39, 41, 51, 267007.70970591862
39, 40, 51, 267007.70970591862
38, 42, 50, 267007.70970591862
38, 41, 50, 267007.70970591862
38, 40, 50, 267007.70970591862
38, 39, 50, 267007.70970591862
36, 40, 47, 267007.70970591862
36, 39, 47, 267007.70970591862
36, 38, 47, 267007.70970591862
36, 37, 47, 267007.70970591862
35, 38, 46, 267007.70970591862
35, 37, 46, 267007.70970591862
35, 36, 46, 267007.70970591862
30, 33, 40, 267007.70970591862
30, 32, 40, 267007.70970591862
30, 31, 40, 267007.70970591862
25, 29, 35, 267007.70970591862
25, 28, 35, 267007.70970591862
25, 27, 35, 267007.70970591862
25, 26, 35, 267007.70970591862
23, 26, 32, 267007.70970591862
23, 25, 32, 267007.70970591862
23, 24, 32, 267007.70970591862
21, 26, 29, 267007.70970591862
21, 25, 28, 267007.70970591862
21, 24, 28, 267007.70970591862
21, 23, 28, 267007.70970591862
21, 22, 29, 267007.70970591862
21, 22, 28, 267007.70970591862
20, 22, 26, 267007.70970591862
20, 21, 26, 267007.70970591862
18, 20, 23, 267007.70970591862
18, 19, 23, 267007.70970591862
16, 18, 20, 267007.70970591862
16, 17, 20, 267007.70970591862
48, 63, 67, 267004.86719074805
13, 42, 49, 266999.58749917021
12, 49, 54, 266987.98938238592
5, 31, 51, 266986.52023081208
1, 34, 47, 266977.8189460049
14, 57, 64, 266971.40723222145
2, 6, 48, 266967.58192320116
8, 22, 40, 266947.97536037042
22, 40, 42, 266935.67971111753
15, 31, 40, 266933.30160618183
17, 40, 45, 266919.56747914816
13, 50, 55, 266894.82665426581
7, 51, 57, 266888.33614355378
27, 37, 39, 266855.41310783697
42, 48, 57, 266829.95447841729
6, 32, 57, 266822.32891957369
6, 31, 57, 266822.32891957369
14, 53, 59, 266807.30877756374
13, 31, 38, 266791.71066320216
43, 55, 57, 266789.74270923791
8, 12, 15, 266783.27332897612
14, 56, 62, 266761.6613235792
8, 30, 52, 266751.18591003463
2, 33, 39, 266748.93385492306
17, 50, 62, 266734.63779557229
6, 7, 23, 266720.22622997453
11, 62, 67, 266703.47311484371
22, 44, 45, 266677.17535927298
16, 65, 66, 266676.49196077691
21, 35, 42, 266668.84549125313
21, 34, 42, 266668.84549125313
15, 50, 61, 266663.85848034208
5, 34, 46, 266659.72013326455
8, 20, 27, 266652.6041191229
1, 20, 33, 266631.71909347031
13, 26, 35, 266630.36674562207
5, 10, 14, 266624.93552267313
5, 27, 52, 266623.68357371638
15, 50, 54, 266563.72182135581
10, 15, 19, 266560.95224038651
18, 21, 66, 266560.31172645418
50, 53, 69, 266543.88905787643
50, 52, 69, 266543.88905787643
50, 51, 69, 266543.88905787643
49, 52, 67, 266543.88905787643
49, 51, 67, 266543.88905787643
49, 50, 67, 266543.88905787643
48, 51, 65, 266543.88905787643
48, 50, 65, 266543.88905787643
48, 49, 65, 266543.88905787643
47, 51, 63, 266543.88905787643
47, 50, 63, 266543.88905787643
47, 49, 63, 266543.88905787643
47, 48, 63, 266543.88905787643
42, 46, 57, 266543.88905787643
42, 45, 57, 266543.88905787643
42, 44, 57, 266543.88905787643
42, 43, 57, 266543.88905787643
38, 42, 52, 266543.88905787643
38, 41, 52, 266543.88905787643
38, 40, 52, 266543.88905787643
38, 39, 52, 266543.88905787643
33, 36, 46, 266543.88905787643
33, 35, 46, 266543.88905787643
33, 34, 46, 266543.88905787643
31, 34, 43, 266543.88905787643
31, 33, 43, 266543.88905787643
31, 32, 43, 266543.88905787643
25, 29, 36, 266543.88905787643
25, 28, 36, 266543.88905787643
25, 27, 36, 266543.88905787643
25, 26, 36, 266543.88905787643
18, 22, 29, 266543.88905787643
18, 21, 29, 266543.88905787643
18, 20, 29, 266543.88905787643
18, 19, 29, 266543.88905787643
17, 20, 27, 266543.88905787643
17, 19, 27, 266543.88905787643
17, 18, 27, 266543.88905787643
16, 19, 25, 266543.88905787643
16, 18, 25, 266543.88905787643
16, 17, 25, 266543.88905787643
15, 18, 24, 266543.88905787643
15, 18, 23, 266543.88905787643
15, 17, 24, 266543.88905787643
15, 17, 23, 266543.88905787643
15, 17, 22, 266543.88905787643
15, 16, 24, 266543.88905787643
15, 16, 23, 266543.88905787643
15, 16, 22, 266543.88905787643
14, 16, 20, 266543.88905787643
14, 15, 20, 266543.88905787643
12, 14, 17, 266543.88905787643
12, 13, 17, 266543.88905787643
11, 13, 15, 266543.88905787643
11, 12, 15, 266543.88905787643
10, 12, 13, 266543.88905787643
10, 11, 13, 266543.88905787643
16, 25, 45, 266531.98035884043
9, 42, 54, 266527.11663541535
39, 45, 62, 266475.12035978056
39, 44, 62, 266475.12035978056
5, 16, 58, 266474.87507361756
10, 26, 59, 266469.83934319881
11, 62, 66, 266467.49524231639
30, 42, 51, 266467.09297811356
6, 64, 69, 266464.80376082828
16, 23, 36, 266436.33039147325
16, 22, 36, 266436.33039147325
9, 32, 52, 266432.26463829709
6, 25, 47, 266430.90558757703
29, 40, 44, 266422.20386132121
15, 57, 63, 266384.79878775391
27, 35, 42, 266375.63756033534
14, 43, 46, 266372.92325046397
17, 26, 31, 266354.47135060368
5, 47, 60, 266331.17141408817
17, 22, 35, 266329.71519277524
43, 47, 67, 266324.78055450757
14, 45, 51, 266314.67456338718
8, 26, 47, 266311.65618805867
42, 54, 61, 266310.512126658
42, 54, 60, 266310.512126658
14, 27, 38, 266308.50056880253
29, 46, 56, 266304.98725645646
13, 33, 37, 266295.88820743357
6, 29, 37, 266261.13436395559
6, 31, 55, 266228.41820014891
9, 31, 52, 266214.58241785213
21, 30, 31, 266213.84261292045
7, 12, 38, 266196.48904774431
4, 33, 39, 266195.93109231442
46, 58, 60, 266187.87802751252
10, 17, 18, 266186.23661921144
14, 33, 46, 266179.7490823046
6, 33, 47, 266176.49496830901
12, 49, 52, 266174.13906520116
41, 51, 59, 266172.16590500565
41, 50, 59, 266172.16590500565
41, 49, 59, 266172.16590500565
41, 48, 59, 266172.16590500565
41, 47, 59, 266172.16590500565
41, 46, 59, 266172.16590500565
5, 31, 48, 266164.46072123805
14, 65, 68, 266161.83755102026
4, 29, 31, 266141.17814286501
13, 35, 50, 266141.02053361241
7, 64, 68, 266133.42400012893
40, 46, 47, 266125.31889730488
9, 64, 67, 266113.77716568718
18, 43, 51, 266068.73479570635
18, 36, 42, 266067.96768382308
11, 61, 66, 266065.42921888316
20, 39, 41, 266062.2391095116
10, 19, 66, 266056.15803696361
13, 32, 46, 266052.37273921567
5, 20, 54, 266045.57226531679
15, 54, 60, 266017.32786195964
3, 33, 41, 265990.92139656725
7, 61, 68, 265988.27734320064
43, 56, 58, 265915.63613517594
13, 32, 37, 265908.81835448468
15, 28, 47, 265903.24967197556
45, 56, 57, 265895.22621872945
45, 55, 57, 265895.22621872945
17, 40, 48, 265887.00798213307
14, 51, 56, 265884.73517869652
23, 44, 45, 265872.43137781421
12, 33, 50, 265868.6845443864
13, 58, 65, 265856.26156442519
13, 32, 36, 265854.71743423032
7, 10, 17, 265853.96589684242
4, 15, 17, 265844.09178366367
7, 33, 57, 265836.09892495908
10, 60, 66, 265835.09250283148
4, 21, 25, 265827.63609195338
42, 46, 66, 265793.81076359231
2, 6, 43, 265759.95345306781
7, 47, 59, 265755.13674056414
5, 10, 64, 265735.91915798059
12, 20, 65, 265734.04227247287
44, 53, 55, 265728.6631735515
1, 40, 52, 265714.5968545939
4, 8, 21, 265701.67718840641
8, 10, 11, 265663.79977714963
15, 24, 67, 265662.94389853894
13, 32, 45, 265651.21234425937
18, 26, 42, 265648.32418405631
37, 42, 64, 265641.90364309651
18, 68, 69, 265638.69290522346
11, 32, 49, 265624.3819133158
4, 31, 34, 265620.98316217575
13, 30, 35, 265606.45789111347
1, 10, 19, 265600.92684173392
15, 21, 57, 265599.47485028615
1, 42, 45, 265564.46167338628
14, 51, 54, 265562.94450430758
14, 23, 63, 265560.003684483
22, 28, 38, 265550.19495399675
2, 32, 39, 265549.2039410749
22, 35, 51, 265524.84575985023
27, 38, 45, 265521.32429013366
17, 32, 40, 265514.78485841403
18, 43, 46, 265511.65173544409
19, 28, 30, 265489.12318418932
17, 41, 51, 265477.08873873524
6, 19, 56, 265472.58748972538
3, 19, 31, 265449.63134110544
19, 67, 68, 265448.92338018963
13, 29, 43, 265448.81114152289
10, 39, 59, 265448.04303827987
1, 5, 8, 265438.55910951109
36, 46, 55, 265432.51817683957
3, 6, 62, 265427.42270880798
33, 49, 55, 265425.29975492379
33, 48, 55, 265425.29975492379
13, 36, 47, 265423.62880320312
14, 66, 68, 265416.73860519618
9, 37, 51, 265404.18549532088
42, 50, 54, 265399.40526742034
15, 53, 63, 265396.56014947646
16, 49, 60, 265386.27977281401
23, 36, 41, 265384.93502378184
6, 20, 56, 265336.08387905854
4, 33, 60, 265319.25752881716
14, 52, 65, 265290.90108475933
13, 46, 50, 265289.43872471264
8, 21, 28, 265263.51147632982
6, 14, 25, 265247.65852205176
17, 31, 39, 265202.36002520053
7, 50, 60, 265190.55174909392
5, 22, 39, 265163.58996421919
4, 44, 53, 265157.42314754723
16, 31, 37, 265147.24038846436
8, 37, 54, 265146.40540818445
12, 43, 50, 265143.82960889471
21, 39, 50, 265134.51876706764
7, 31, 58, 265129.34718364076
28, 40, 45, 265111.48809027724
27, 45, 48, 265097.4751872925
28, 33, 61, 265093.85677155713
18, 49, 50, 265093.39659407741
10, 20, 23, 265086.73220798239
38, 43, 64, 265069.71973613731
20, 37, 41, 265066.56055180769
14, 35, 42, 265063.63745242317
7, 64, 66, 265058.02707923338
9, 61, 68, 265055.0058875407
42, 46, 68, 265043.69470474136
42, 46, 67, 265043.69470474136
15, 45, 60, 265035.20359178731
3, 28, 32, 265023.15181164484
1, 20, 23, 265001.4073769541
4, 40, 52, 264973.77016815968
12, 52, 56, 264967.94506842498
10, 41, 48, 264962.31421822123
22, 37, 47, 264961.27656748251
32, 41, 52, 264955.67239661189
15, 33, 43, 264946.63944840181
5, 26, 51, 264941.76537567069
10, 61, 66, 264926.54601542262
3, 21, 30, 264919.91654255771
1, 15, 31, 264913.41202746471
13, 18, 31, 264902.20388028928
1, 18, 26, 264899.9204562566
1, 18, 23, 264858.33979396714
6, 62, 67, 264833.24242068379
11, 50, 52, 264824.136780117
12, 52, 55, 264823.66968671978
8, 14, 57, 264814.64419310261
4, 36, 47, 264807.27679858659
4, 41, 43, 264791.62472242932
6, 61, 65, 264778.94699505909
21, 64, 66, 264771.87433145632
18, 34, 40, 264747.60890099028
7, 66, 69, 264706.49409559253
11, 40, 50, 264702.10233402095
49, 62, 64, 264694.92398040846
5, 44, 51, 264673.81987827615
3, 42, 54, 264662.85352867987
7, 46, 52, 264639.23375874583
11, 25, 42, 264635.27618235769
7, 10, 14, 264630.33635810163
18, 52, 60, 264626.39326942753
7, 19, 54, 264624.93957675109
13, 35, 49, 264620.20259609859
7, 47, 52, 264614.7954778134
4, 59, 65, 264612.11388733139
11, 52, 57, 264610.97492083913
1, 21, 35, 264590.58150836307
4, 31, 43, 264583.31598589389
25, 35, 37, 264572.36163948744
6, 62, 69, 264560.75016375707
17, 49, 57, 264554.91340213275
12, 19, 32, 264542.94169221038
9, 38, 50, 264541.65235166118
10, 44, 47, 264540.88839024713
24, 52, 53, 264536.63816405321
35, 41, 64, 264532.5216140548
14, 54, 56, 264531.88406003424
47, 59, 65, 264500.95037525328
13, 30, 37, 264491.69624852779
15, 44, 49, 264468.68807197531
45, 60, 65, 264467.8884536032
2, 20, 25, 264443.56607245235
7, 12, 62, 264429.37620154821
12, 19, 33, 264410.85803108779
22, 54, 66, 264380.97457361443
3, 16, 18, 264365.88531900581
2, 32, 40, 264364.74586445984
5, 49, 59, 264340.72545306449
8, 64, 67, 264337.55598610279
14, 63, 68, 264307.37224211317
7, 23, 24, 264299.73673667724
43, 49, 57, 264268.82725599944
23, 55, 66, 264252.07825944491
7, 41, 59, 264237.14455755317
4, 44, 46, 264225.87645941775
6, 31, 56, 264205.61087096512
25, 37, 43, 264202.22419021063
12, 57, 63, 264190.76567429502
14, 61, 68, 264190.63075199054
6, 15, 27, 264182.71049873362
24, 36, 45, 264177.54515599436
14, 24, 63, 264166.54144834081
38, 43, 63, 264141.97571706079
38, 43, 62, 264141.97571706079
37, 50, 55, 264137.18860499025
37, 49, 55, 264137.18860499025
13, 39, 49, 264118.68409471918
6, 30, 50, 264096.18784037407
4, 40, 42, 264092.04186433001
4, 38, 54, 264089.34181958577
27, 31, 63, 264089.08704992599
1, 36, 47, 264068.12950346025
12, 59, 68, 264063.49250637804
7, 49, 57, 264046.80126643373
14, 62, 66, 264035.6534242254
26, 30, 64, 264009.68972478725
26, 30, 63, 264009.68972478725
2, 38, 45, 264009.11718683096
8, 36, 50, 264000.03433293878
15, 43, 49, 263999.49713531212
13, 33, 38, 263994.70295592753
34, 41, 45, 263992.59549798007
15, 43, 50, 263980.91721631761
28, 38, 45, 263973.52771205653
4, 43, 55, 263925.51382726023
1, 36, 49, 263923.84241906111
4, 62, 66, 263916.36609469505
6, 44, 50, 263892.68403747212
33, 37, 69, 263889.28325107571
17, 51, 63, 263883.02170498931
21, 62, 65, 263882.07300374185
4, 29, 43, 263870.67935898277
8, 38, 55, 263865.00039240229
32, 49, 52, 263846.83617026475
25, 36, 42, 263843.61011433991
19, 28, 38, 263825.82264114224
15, 51, 52, 263824.61274551932
5, 25, 29, 263823.89434433973
9, 19, 22, 263821.34815475042
23, 37, 45, 263820.85373447026
33, 50, 56, 263807.41195781907
38, 47, 62, 263787.54086316872
38, 46, 62, 263787.54086316872
38, 45, 62, 263787.54086316872
45, 55, 56, 263786.73173041298
28, 40, 51, 263785.34973731753
15, 63, 65, 263762.08699117205
11, 45, 53, 263760.47587997466
12, 47, 50, 263743.01070337999
20, 44, 45, 263740.11480906786
16, 51, 55, 263735.48574046517
13, 32, 39, 263724.43620940723
11, 17, 31, 263716.45569642214
2, 16, 25, 263713.71949538443
23, 54, 68, 263706.4936872765
20, 40, 50, 263701.43274676782
2, 6, 40, 263692.36346023332
